time,"P(B2)","P(B5)","P(B8)","P(B11)"
6.532000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.534000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.536000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.538000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.540000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.542000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.544000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.546000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.548000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.550000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.552000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.554000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.556000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.558000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.560000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.562000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.564000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.566000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.568000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.570000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.572000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.574000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.576000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.578000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.580000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.582000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.584000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.586000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.588000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.590000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.592000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.594000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.596000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.598000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.600000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.602000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.604000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.606000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.608000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.610000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.612000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.614000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.616000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.618000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.620000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.622000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.624000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.626000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.628000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.630000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.632000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.634000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.636000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.638000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.640000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.642000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.644000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.646000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.648000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.650000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.652000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.654000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.656000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.658000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.660000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.662000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.664000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.666000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.668000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.670000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.672000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.674000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.676000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.678000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.680000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.682000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.684000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.686000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.688000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.690000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.692000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.694000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.696000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.698000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.700000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.702000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.704000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.706000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.708000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.710000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.712000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.714000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.716000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.718000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.720000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.722000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.724000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.726000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.728000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.730000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.732000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.734000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.736000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.738000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.740000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.742000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.744000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.746000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.748000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.750000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.752000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.754000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.756000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.758000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.760000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.762000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.764000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.766000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.768000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.770000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.772000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.774000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.776000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.778000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.780000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.782000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.784000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.786000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.788000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.790000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.792000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.794000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.796000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.798000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.800000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.802000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.804000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.806000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.808000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.810000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.812000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.814000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.816000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.818000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.820000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.822000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.824000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.826000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.828000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.830000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.832000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.834000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.836000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.838000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.840000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.842000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.844000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.846000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.848000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.850000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.852000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.854000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.856000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.858000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.860000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.862000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.864000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.866000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.868000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.870000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.872000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.874000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.876000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.878000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.880000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.882000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.884000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.886000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.888000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.890000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.892000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.894000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.896000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.898000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.900000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.902000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.904000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.906000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.908000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.910000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.912000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.914000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.916000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.918000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.920000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.922000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.924000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.926000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.928000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.930000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.932000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.934000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.936000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.938000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.940000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.942000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.944000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.946000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.948000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.950000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.952000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.954000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.956000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.958000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.960000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.962000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.964000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.966000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.968000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.970000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.972000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.974000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.976000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.978000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.980000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.982000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.984000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.986000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.988000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.990000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.992000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.994000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.996000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
6.998000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
7.000000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
7.002000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
7.004000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
7.006000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
7.008000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
7.010000e-10,1.884491e+01,6.547826e+00,6.983059e+00,1.959562e+01
7.012000e-10,1.884491e+01,6.547827e+00,6.983060e+00,1.959562e+01
7.014000e-10,1.884492e+01,6.547827e+00,6.983060e+00,1.959562e+01
7.016000e-10,1.884494e+01,6.547829e+00,6.983062e+00,1.959562e+01
7.018000e-10,1.884497e+01,6.547831e+00,6.983065e+00,1.959562e+01
7.020000e-10,1.884505e+01,6.547837e+00,6.983072e+00,1.959563e+01
7.022000e-10,1.884518e+01,6.547847e+00,6.983084e+00,1.959563e+01
7.024000e-10,1.884540e+01,6.547864e+00,6.983105e+00,1.959564e+01
7.026000e-10,1.884574e+01,6.547891e+00,6.983139e+00,1.959566e+01
7.028000e-10,1.884625e+01,6.547931e+00,6.983189e+00,1.959570e+01
7.030000e-10,1.884697e+01,6.547988e+00,6.983260e+00,1.959574e+01
7.032000e-10,1.884793e+01,6.548065e+00,6.983355e+00,1.959582e+01
7.034000e-10,1.884916e+01,6.548162e+00,6.983477e+00,1.959592e+01
7.036000e-10,1.885065e+01,6.548282e+00,6.983628e+00,1.959605e+01
7.038000e-10,1.885242e+01,6.548424e+00,6.983807e+00,1.959622e+01
7.040000e-10,1.885443e+01,6.548586e+00,6.984014e+00,1.959644e+01
7.042000e-10,1.885667e+01,6.548768e+00,6.984246e+00,1.959669e+01
7.044000e-10,1.885915e+01,6.548970e+00,6.984505e+00,1.959698e+01
7.046000e-10,1.886187e+01,6.549193e+00,6.984792e+00,1.959731e+01
7.048000e-10,1.886490e+01,6.549441e+00,6.985114e+00,1.959767e+01
7.050000e-10,1.886834e+01,6.549725e+00,6.985482e+00,1.959807e+01
7.052000e-10,1.887234e+01,6.550055e+00,6.985909e+00,1.959852e+01
7.054000e-10,1.887710e+01,6.550448e+00,6.986417e+00,1.959903e+01
7.056000e-10,1.888288e+01,6.550924e+00,6.987029e+00,1.959963e+01
7.058000e-10,1.888997e+01,6.551506e+00,6.987774e+00,1.960032e+01
7.060000e-10,1.889870e+01,6.552220e+00,6.988687e+00,1.960117e+01
7.062000e-10,1.890945e+01,6.553098e+00,6.989805e+00,1.960219e+01
7.064000e-10,1.892267e+01,6.554173e+00,6.991173e+00,1.960346e+01
7.066000e-10,1.893884e+01,6.555486e+00,6.992844e+00,1.960502e+01
7.068000e-10,1.895853e+01,6.557084e+00,6.994877e+00,1.960694e+01
7.070000e-10,1.898238e+01,6.559018e+00,6.997342e+00,1.960930e+01
7.072000e-10,1.901116e+01,6.561354e+00,7.000320e+00,1.961217e+01
7.074000e-10,1.904584e+01,6.564167e+00,7.003912e+00,1.961567e+01
7.076000e-10,1.908765e+01,6.567558e+00,7.008245e+00,1.961990e+01
7.078000e-10,1.913806e+01,6.571643e+00,7.013473e+00,1.962503e+01
7.080000e-10,1.919883e+01,6.576561e+00,7.019774e+00,1.963124e+01
7.082000e-10,1.927188e+01,6.582455e+00,7.027338e+00,1.963873e+01
7.084000e-10,1.935933e+01,6.589471e+00,7.036361e+00,1.964779e+01
7.086000e-10,1.946381e+01,6.597771e+00,7.047055e+00,1.965870e+01
7.088000e-10,1.958878e+01,6.607544e+00,7.059676e+00,1.967182e+01
7.090000e-10,1.973878e+01,6.619002e+00,7.074519e+00,1.968757e+01
7.092000e-10,1.991871e+01,6.632285e+00,7.091808e+00,1.970642e+01
7.094000e-10,2.013161e+01,6.647219e+00,7.111404e+00,1.972885e+01
7.096000e-10,2.037596e+01,6.662996e+00,7.132385e+00,1.975518e+01
7.098000e-10,2.064470e+01,6.678018e+00,7.152807e+00,1.978536e+01
7.100000e-10,2.092744e+01,6.690128e+00,7.169949e+00,1.981865e+01
7.102000e-10,2.121490e+01,6.697214e+00,7.181060e+00,1.985350e+01
7.104000e-10,2.150317e+01,6.697901e+00,7.184247e+00,1.988751e+01
7.106000e-10,2.179642e+01,6.691987e+00,7.179063e+00,1.991763e+01
7.108000e-10,2.210750e+01,6.680447e+00,7.166533e+00,1.994051e+01
7.110000e-10,2.245625e+01,6.665016e+00,7.148654e+00,1.995287e+01
7.112000e-10,2.286462e+01,6.647561e+00,7.127600e+00,1.995202e+01
7.114000e-10,2.334645e+01,6.629490e+00,7.105002e+00,1.993617e+01
7.116000e-10,2.389175e+01,6.611466e+00,7.081601e+00,1.990478e+01
7.118000e-10,2.445443e+01,6.593546e+00,7.057456e+00,1.985886e+01
7.120000e-10,2.496142e+01,6.575698e+00,7.032617e+00,1.980110e+01
7.122000e-10,2.534510e+01,6.558380e+00,7.007881e+00,1.973590e+01
7.124000e-10,2.557251e+01,6.542800e+00,6.985107e+00,1.966907e+01
7.126000e-10,2.565039e+01,6.530657e+00,6.966810e+00,1.960711e+01
7.128000e-10,2.561231e+01,6.523496e+00,6.955231e+00,1.955619e+01
7.130000e-10,2.550278e+01,6.522026e+00,6.951390e+00,1.952096e+01
7.132000e-10,2.536501e+01,6.525753e+00,6.954606e+00,1.950362e+01
7.134000e-10,2.523315e+01,6.533058e+00,6.962688e+00,1.950354e+01
7.136000e-10,2.512854e+01,6.541686e+00,6.972663e+00,1.951749e+01
7.138000e-10,2.505974e+01,6.549414e+00,6.981706e+00,1.954054e+01
7.140000e-10,2.502548e+01,6.554652e+00,6.987907e+00,1.956712e+01
7.142000e-10,2.501873e+01,6.556776e+00,6.990619e+00,1.959214e+01
7.144000e-10,2.503052e+01,6.556109e+00,6.990344e+00,1.961184e+01
7.146000e-10,2.505246e+01,6.553634e+00,6.988285e+00,1.962416e+01
7.148000e-10,2.507801e+01,6.550554e+00,6.985776e+00,1.962875e+01
7.150000e-10,2.510269e+01,6.547892e+00,6.983817e+00,1.962668e+01
7.152000e-10,2.512373e+01,6.546243e+00,6.982849e+00,1.961996e+01
7.154000e-10,2.513963e+01,6.545719e+00,6.982779e+00,1.961090e+01
7.156000e-10,2.514977e+01,6.546056e+00,6.983194e+00,1.960171e+01
7.158000e-10,2.515423e+01,6.546817e+00,6.983621e+00,1.959404e+01
7.160000e-10,2.515367e+01,6.547582e+00,6.983742e+00,1.958887e+01
7.162000e-10,2.514927e+01,6.548083e+00,6.983478e+00,1.958642e+01
7.164000e-10,2.514252e+01,6.548242e+00,6.982962e+00,1.958636e+01
7.166000e-10,2.513506e+01,6.548134e+00,6.982429e+00,1.958798e+01
7.168000e-10,2.512832e+01,6.547907e+00,6.982095e+00,1.959046e+01
7.170000e-10,2.512333e+01,6.547705e+00,6.982067e+00,1.959308e+01
7.172000e-10,2.512058e+01,6.547613e+00,6.982324e+00,1.959529e+01
7.174000e-10,2.511999e+01,6.547643e+00,6.982742e+00,1.959683e+01
7.176000e-10,2.512111e+01,6.547750e+00,6.983164e+00,1.959763e+01
7.178000e-10,2.512321e+01,6.547871e+00,6.983459e+00,1.959781e+01
7.180000e-10,2.512559e+01,6.547950e+00,6.983564e+00,1.959755e+01
7.182000e-10,2.512768e+01,6.547965e+00,6.983492e+00,1.959706e+01
7.184000e-10,2.512915e+01,6.547922e+00,6.983310e+00,1.959650e+01
7.186000e-10,2.512990e+01,6.547850e+00,6.983105e+00,1.959601e+01
7.188000e-10,2.513004e+01,6.547785e+00,6.982949e+00,1.959563e+01
7.190000e-10,2.512975e+01,6.547751e+00,6.982878e+00,1.959538e+01
7.192000e-10,2.512927e+01,6.547754e+00,6.982892e+00,1.959525e+01
7.194000e-10,2.512877e+01,6.547786e+00,6.982961e+00,1.959522e+01
7.196000e-10,2.512836e+01,6.547829e+00,6.983045e+00,1.959525e+01
7.198000e-10,2.512808e+01,6.547866e+00,6.983111e+00,1.959532e+01
7.200000e-10,2.512791e+01,6.547883e+00,6.983139e+00,1.959541e+01
7.202000e-10,2.512784e+01,6.547879e+00,6.983131e+00,1.959550e+01
7.204000e-10,2.512782e+01,6.547857e+00,6.983098e+00,1.959559e+01
7.206000e-10,2.512782e+01,6.547829e+00,6.983059e+00,1.959566e+01
7.208000e-10,2.512785e+01,6.547805e+00,6.983029e+00,1.959570e+01
7.210000e-10,2.512790e+01,6.547791e+00,6.983016e+00,1.959572e+01
7.212000e-10,2.512795e+01,6.547791e+00,6.983021e+00,1.959572e+01
7.214000e-10,2.512802e+01,6.547800e+00,6.983037e+00,1.959570e+01
7.216000e-10,2.512809e+01,6.547815e+00,6.983056e+00,1.959568e+01
7.218000e-10,2.512815e+01,6.547829e+00,6.983071e+00,1.959565e+01
